,OBJECTID,Reg_Code,Reg_Name,Pro_Code,Pro_Name,Mun_Code,Mun_Name,Shape_Leng,Shape_Area,area,population,N_data,N_data_1,Wind_Speed,wind_10-31_3,wind_10-31_6,wind_10-31_9,wind_10-31_12,wind_10-31_15,wind_10-31_18,wind_10-31_21,wind_11-01_0,wind_11-01_3,wind_11-01_6,wind_11-01_9,wind_11-01_12,wind_11-01_15,wind_11-01_18,wind_11-01_21,wind_11-02_0,Max_Wind_Speed
202,203,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025006000,DIADI,0.7332818702399999,0.01784331425,219.84747487400003,20935.490532599997,3,,17.6685984344256,17.6685984344256,30.409973070184197,28.6598016920569,19.875463952224397,15.233672459528199,17.4658351589728,13.6904911217063,9.98439770276179,16.880403370461302,28.649340121037003,24.972860319845,17.7841271097405,9.38210403505104,4.84091592863407,5.501853476342009,4.0246285156905,30.409973070184197
203,204,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025007000,DUPAX DEL NORTE,1.1689097533700001,0.025191698680000003,310.38691943599997,29557.3211246,2,,14.4020872821749,14.4020872821749,14.1968746623581,10.564027996291198,8.97897240586036,12.476874650553802,11.5413356773049,12.4403169558745,13.8120929777183,14.215220251421599,12.4761984868366,17.2233570994446,16.997537292807,21.0276205903658,9.96144234405456,9.78553039559007,7.63515882671911,21.0276205903658
204,205,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025008000,DUPAX DEL SUR,1.19762498079,0.0348291392,429.129824083,40864.8922371,3,,14.4020872821749,14.4020872821749,12.362085523231,10.564027996291198,8.97897240586036,12.476874650553802,11.5413356773049,12.4403169558745,13.8120929777183,14.215220251421599,12.4761984868366,17.2233570994446,16.997537292807,21.0276205903658,9.96144234405456,9.78553039559007,7.63515882671911,21.0276205903658
205,206,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025009000,KASIBU,1.0342356828100001,0.05212825981000001,642.272289119,61161.882509200004,3,,9.61858002421509,9.61858002421509,14.1968746623581,10.0896115914549,8.97897240586036,8.72203485822934,9.206834153088241,12.4403169558745,12.779279714172098,9.75891831205867,12.4761984868366,17.2233570994446,16.997537292807,14.2450122748171,9.96144234405456,8.99652767845416,7.63515882671911,17.2233570994446
206,207,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025010000,KAYAPA,1.0649246667499999,0.04377967943,539.4094302569999,51366.5259371,4,,14.4020872821749,14.4020872821749,12.362085523231,10.564027996291198,8.10259570031751,12.476874650553802,11.5413356773049,11.4869105341185,13.8120929777183,14.215220251421599,11.882366953054,17.2233570994446,16.710619426592697,21.0276205903658,9.96144234405456,9.78553039559007,7.63515882671911,21.0276205903658
207,208,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025011000,QUEZON,0.61397996272,0.01796256679,221.31678542,21075.409069499998,2,,9.150985074503462,9.150985074503462,14.1968746623581,10.0896115914549,6.956396852923981,6.1802610555354205,6.03309076658915,7.67682558198256,8.63455663905352,9.75891831205867,6.985282449052019,17.2233570994446,14.8178616475942,14.2450122748171,9.96144234405456,8.99652767845416,7.63515882671911,17.2233570994446
208,209,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025012000,SANTA FE,0.80735973105,0.02088357795,257.306563922,24502.619991599997,6,,14.4020872821749,14.4020872821749,12.362085523231,10.564027996291198,8.10259570031751,12.476874650553802,11.5413356773049,11.4869105341185,13.8120929777183,14.215220251421599,11.882366953054,17.2233570994446,16.710619426592697,21.0276205903658,9.96144234405456,9.78553039559007,7.63515882671911,21.0276205903658
209,210,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025013000,SOLANO,0.5045445637899999,0.007492799759999999,92.31878584299999,8791.27253157,3,,9.150985074503462,9.150985074503462,14.1968746623581,10.0896115914549,6.956396852923981,6.1802610555354205,6.03309076658915,7.67682558198256,8.63455663905352,9.75891831205867,6.985282449052019,17.2233570994446,14.8178616475942,14.2450122748171,9.96144234405456,8.99652767845416,7.63515882671911,17.2233570994446
210,211,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025014000,VILLAVERDE,0.37848462108,0.00574290667,70.7583530811,6738.12984151,2,,9.150985074503462,9.150985074503462,9.80236665880197,6.4553951398826905,6.956396852923981,6.1802610555354205,6.03309076658915,7.67682558198256,8.63455663905352,9.75891831205867,6.985282449052019,17.2233570994446,14.8178616475942,14.2450122748171,9.96144234405456,8.99652767845416,7.63515882671911,17.2233570994446
211,212,PH020000000,REGION II (CAGAYAN VALLEY),PH025000000,NUEVA VIZCAYA,PH025015000,ALFONSO CASTANEDA,0.8374550833,0.03937995524,485.200428512,46204.3468242,3,,14.4020872821749,14.4020872821749,12.362085523231,10.564027996291198,8.97897240586036,12.476874650553802,11.5413356773049,12.4403169558745,13.8120929777183,14.215220251421599,12.4761984868366,6.0971787808193305,16.997537292807,21.0276205903658,9.94405633873045,9.78553039559007,7.059530156566139,21.0276205903658
212,213,PH020000000,REGION II (CAGAYAN VALLEY),PH025700000,QUIRINO,PH025701000,AGLIPAY,1.12544964347,0.023714471780000003,292.18600680099996,17233.6996988,3,,9.61858002421509,9.61858002421509,14.1968746623581,10.0896115914549,8.97897240586036,8.72203485822934,9.206834153088241,12.4403169558745,12.779279714172098,7.1486253678704,12.4761984868366,14.8995690662706,16.997537292807,11.565290811853302,6.938570524245581,5.27624969000258,2.82867022380355,16.997537292807
213,214,PH020000000,REGION II (CAGAYAN VALLEY),PH025700000,QUIRINO,PH025702000,CABARROGUIS (Capital),0.72239275633,0.01599903888,197.12415804,11626.7667306,3,,1.9705281251691202,1.9705281251691202,14.1968746623581,10.0896115914549,5.54335082681128,3.48679436383339,3.49092815378357,3.3480000531566803,4.3968029378493,3.32958764890535,2.2296245274612203,14.8995690662706,7.607717296782679,4.4084159246651105,2.28792244507726,1.6594279983557298,0.715810821885736,14.8995690662706
214,215,PH020000000,REGION II (CAGAYAN VALLEY),PH025700000,QUIRINO,PH025703000,DIFFUN,0.80535863566,0.02437034514,300.26702247,17710.3337403,3,,1.9705281251691202,1.9705281251691202,14.1968746623581,10.0896115914549,5.54335082681128,3.48679436383339,3.49092815378357,3.3480000531566803,4.3968029378493,3.32958764890535,2.2296245274612203,14.8995690662706,7.607717296782679,4.4084159246651105,2.28792244507726,1.6594279983557298,0.715810821885736,14.8995690662706
215,216,PH020000000,REGION II (CAGAYAN VALLEY),PH025700000,QUIRINO,PH025704000,MADDELA,1.45232153546,0.06517665748,803.0415968110001,47364.9572633,3,,7.50751117536198,7.50751117536198,9.94872146642365,6.5501077770322,6.35991322629863,8.03535091471099,9.02314298523818,8.909047535411169,7.382972148227509,4.80632416809522,2.7778522080246497,7.826666537146861,6.7590465304338005,4.39461880399379,3.8647114052780402,4.83491162886409,1.06756537539359,9.94872146642365
216,217,PH020000000,REGION II (CAGAYAN VALLEY),PH025700000,QUIRINO,PH025705000,SAGUDAY,0.32397597899,0.004247345479999999,52.3315436591,3086.61635808,3,,1.9705281251691202,1.9705281251691202,14.1968746623581,10.0896115914549,5.54335082681128,3.48679436383339,3.49092815378357,3.3480000531566803,4.3968029378493,3.32958764890535,2.2296245274612203,14.8995690662706,7.607717296782679,4.4084159246651105,2.28792244507726,1.6594279983557298,0.715810821885736,14.8995690662706
217,218,PH020000000,REGION II (CAGAYAN VALLEY),PH025700000,QUIRINO,PH025706000,NAGTIPUNAN,1.64729937197,0.1005326624,1238.66293343,73058.75204780001,3,,9.61858002421509,9.61858002421509,8.738022906340928,7.19254849156654,8.97897240586036,8.72203485822934,9.206834153088241,12.4403169558745,12.779279714172098,7.1486253678704,12.4761984868366,6.0971787808193305,16.997537292807,11.565290811853302,6.938570524245581,5.27624969000258,2.82867022380355,16.997537292807
218,219,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030801000,ABUCAY,0.42430127768,0.006452972710000001,79.5070767599,42589.501377399996,1,,18.628397904181302,18.628397904181302,14.2192811097997,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,42.5686278594303,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
219,220,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030802000,BAGAC,0.77123159536,0.01585562493,195.35715476299998,104646.83335,1,,18.628397904181302,18.628397904181302,11.291637775313498,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,16.7444586748092,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
220,221,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030803000,CITY OF BALANGA (Capital),0.5569475217700001,0.00751669483,92.6131970004,49610.04783419999,1,,18.628397904181302,18.628397904181302,11.291637775313498,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,16.7444586748092,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
221,222,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030804000,DINALUPIHAN,0.5510242135100001,0.00634165642,78.1355487508,41854.815907699995,1,,16.0926361374545,16.0926361374545,14.2192811097997,3.88863383948905,5.01794409846413,5.29929987867904,7.27897810169895,11.4837889387715,7.53511854388049,8.02032011798426,17.477674959176,18.815921901272,17.520187751705897,42.5686278594303,36.9487014696841,20.270258177709103,2.23797665547132,42.5686278594303
222,223,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030805000,HERMOSA,0.7869502313400001,0.012506352520000001,154.090769399,82541.6969534,1,,18.628397904181302,18.628397904181302,14.2192811097997,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,42.5686278594303,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
223,224,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030806000,LIMAY,0.42410076841,0.005090139699999999,62.715611243699996,33594.8285398,1,,18.628397904181302,18.628397904181302,11.291637775313498,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,16.7444586748092,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
224,225,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030807000,MARIVELES,1.02816239358,0.01629031545,200.71297665900002,107515.78279900001,2,,18.628397904181302,18.628397904181302,11.291637775313498,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,16.7444586748092,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
225,226,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030808000,MORONG,0.6241609085000001,0.014568395630000001,179.497202557,96151.1436099,1,,18.628397904181302,18.628397904181302,14.2192811097997,17.793252421500398,18.4319607142166,8.05733722230466,7.80535634095912,12.7225291157621,13.0561734618504,23.3163254594145,51.9729561805418,53.5223027950587,56.2773203605521,42.5686278594303,49.710977627146995,42.4720952528842,38.0808263242311,56.2773203605521
226,227,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030809000,ORANI,0.61338367463,0.00450480925,55.5037547693,29731.6583194,1,,18.628397904181302,18.628397904181302,14.2192811097997,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,42.5686278594303,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
227,228,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030810000,ORION,0.56384007645,0.0075186947900000006,92.63783850760001,49623.2475335,1,,18.628397904181302,18.628397904181302,11.291637775313498,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,16.7444586748092,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
228,229,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030811000,PILAR,0.43888830532,0.0038215383100000003,47.0851735175,25222.0826636,1,,18.628397904181302,18.628397904181302,11.291637775313498,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,16.7444586748092,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
229,230,PH030000000,REGION III (CENTRAL LUZON),PH030800000,BATAAN,PH030812000,SAMAL,0.47997509488000006,0.00398826657,49.139432408999994,26322.486117700002,1,,18.628397904181302,18.628397904181302,14.2192811097997,8.845580147079358,9.75371227716716,8.05733722230466,7.80535634095912,12.7225291157621,11.384828447490301,14.3229114689906,21.1464624200863,29.924875522754398,24.7115497171658,42.5686278594303,49.710977627146995,24.6425776825204,5.49008490485409,49.710977627146995
230,231,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031401000,ANGAT,0.56357178602,0.004150531220000001,51.1386951616,54356.8203148,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
231,232,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031402000,BALAGTAS (BIGAA),0.2913567912,0.00180364235,22.2226773944,23621.1361714,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
232,233,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031403000,BALIUAG,0.4048311189,0.0038445909600000002,47.369205218199994,50350.11879680001,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
233,234,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031404000,BOCAUE,0.30073175506,0.00221241988,27.259225341500002,28974.630837299996,1,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
234,235,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031405000,BULACAN,0.46954140876,0.00607221216,74.8157260234,79523.8314807,0,,17.455282454149998,17.455282454149998,17.890184139919104,12.9211316317124,10.7065643184436,12.934952174668698,12.2878745301566,10.253153650411,19.2183240702455,44.2650119263843,49.20774729691671,57.7957680600626,59.176663912496096,45.6072888959369,18.1251845253399,16.0833854075189,11.4254131682573,59.176663912496096
235,236,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031406000,BUSTOS,0.31363985426,0.0033488568199999996,41.2612648792,43857.809705800006,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
236,237,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031407000,CALUMPIT,0.32653694442,0.003930966629999999,48.433439848199995,51481.3250267,2,,16.0926361374545,16.0926361374545,14.2192811097997,9.56352029411841,8.11630013316767,5.348012043996929,7.27897810169895,11.4837889387715,11.4683133513187,17.8708388590056,17.477674959176,29.7266141165859,29.5733690226902,42.5686278594303,36.9487014696841,20.270258177709103,3.5691578838468905,42.5686278594303
237,238,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031408000,GUIGUINTO,0.25097906623000005,0.00187404704,23.0901335798,24543.1808159,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
238,239,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031409000,HAGONOY,0.54623276611,0.0070019241,86.2707068361,91699.666859,1,,16.0926361374545,16.0926361374545,14.2192811097997,9.56352029411841,8.11630013316767,5.348012043996929,7.27897810169895,11.4837889387715,11.4683133513187,17.8708388590056,17.477674959176,29.7266141165859,29.5733690226902,42.5686278594303,36.9487014696841,20.270258177709103,3.5691578838468905,42.5686278594303
239,240,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031410000,CITY OF MALOLOS (Capital),0.61820514008,0.0059480966,73.2864982086,77898.37034439998,1,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
240,241,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031411000,MARILAO,0.40638181444,0.00237925115,29.314753419200002,31159.5119732,0,,17.455282454149998,17.455282454149998,17.890184139919104,12.9211316317124,10.7065643184436,12.934952174668698,12.2878745301566,10.253153650411,19.2183240702455,44.2650119263843,49.20774729691671,57.7957680600626,59.176663912496096,45.6072888959369,18.1251845253399,16.0833854075189,11.4254131682573,59.176663912496096
241,242,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031412000,CITY OF MEYCAUAYAN,0.47793784602,0.00266775112,32.8693615495,34937.8093039,0,,17.455282454149998,17.455282454149998,17.890184139919104,12.9211316317124,10.7065643184436,12.934952174668698,12.2878745301566,10.253153650411,19.2183240702455,44.2650119263843,49.20774729691671,57.7957680600626,59.176663912496096,45.6072888959369,18.1251845253399,16.0833854075189,11.4254131682573,59.176663912496096
242,243,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031413000,NORZAGARAY,1.18824427934,0.024975435690000002,307.722343136,327087.11201599997,1,,22.338901435169802,22.338901435169802,20.7785477471239,22.681364600095502,21.6427177353128,16.6154998608878,6.25641286509066,9.327494988109859,11.4683133513187,21.6777211131,32.012067933779804,29.7266141165859,54.1283514062496,33.663916531013996,13.9522849759832,5.99812205670341,4.46890893691283,54.1283514062496
243,244,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031414000,OBANDO,0.25282516553,0.00136022394,16.7593191647,17813.9723267,0,,17.455282454149998,17.455282454149998,17.890184139919104,12.9211316317124,10.7065643184436,12.934952174668698,12.2878745301566,10.253153650411,19.2183240702455,44.2650119263843,49.20774729691671,57.7957680600626,59.176663912496096,45.6072888959369,18.1251845253399,16.0833854075189,11.4254131682573,59.176663912496096
244,245,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031415000,PANDI,0.40850986312,0.00423438726,52.171885430500005,55455.0285819,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
245,246,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031416000,PAOMBONG,0.40674519205,0.00380208511,46.8454906403,49793.44719780001,2,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
246,247,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031417000,PLARIDEL,0.36559049212,0.0030019555100000003,36.9870938387,39314.6678343,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
247,248,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031418000,PULILAN,0.33870155306999994,0.0035821969200000004,44.1362482513,46913.71393,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
248,249,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031419000,SAN ILDEFONSO,0.72998257374,0.01400157792,172.51344155200002,183369.60133,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
249,250,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031420000,CITY OF SAN JOSE DEL MONTE,0.60331791002,0.009055799100000001,111.57650071100001,118597.938045,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
250,251,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031421000,SAN MIGUEL,0.8466871705500001,0.01950632956,240.337486509,255461.76975799998,3,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,10.0453679992916,8.26807146166751,11.4683133513187,17.8708388590056,15.772500498305302,29.7266141165859,29.5733690226902,33.663916531013996,22.2375812037854,8.76192896528566,10.4368057740965,33.663916531013996
251,252,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031422000,SAN RAFAEL,0.68868517854,0.00854205988,105.24671978100001,111869.82807799999,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
252,253,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031423000,SANTA MARIA,0.40928148823,0.0066435845700000004,81.85560548699999,87006.7260253,0,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,6.25641286509066,6.6928319446087805,11.4683133513187,17.8708388590056,12.1364154004624,29.7266141165859,29.5733690226902,33.663916531013996,13.9522849759832,5.99812205670341,3.5691578838468905,33.663916531013996
253,254,PH030000000,REGION III (CENTRAL LUZON),PH031400000,BULACAN,PH031424000,DOÑA REMEDIOS TRINIDAD,2.61593657599,0.08199878029,1010.30697195,1073884.93906,0,,22.338901435169802,22.338901435169802,20.7785477471239,22.681364600095502,21.6427177353128,16.6154998608878,10.0453679992916,9.327494988109859,11.4683133513187,21.6777211131,32.012067933779804,29.7266141165859,54.1283514062496,33.663916531013996,22.2375812037854,8.76192896528566,10.4368057740965,54.1283514062496
254,255,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034901000,ALIAGA,0.46086536641000003,0.008023382629999999,98.8560973842,33886.433478,1,,1.6342305899982301,1.6342305899982301,1.12008868230498,0.7847270650220379,4.4046076721143095,4.75646628451558,10.0453679992916,8.26807146166751,9.72823642165631,8.301577363410031,15.772500498305302,9.832688100311481,20.885687220408602,15.227488759134099,22.2375812037854,8.76192896528566,10.4368057740965,22.2375812037854
255,256,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034902000,BONGABON,0.70150180719,0.01816953903,223.86689038900002,76738.31650069999,1,,17.0468098895433,17.0468098895433,14.0223743743314,12.9451346013565,14.1213535723234,13.148882241444198,10.0453679992916,13.2395618363289,12.779279714172098,19.743847651755303,26.057389340244303,21.298182884762603,45.0804183710545,32.996540212845105,22.2375812037854,8.76192896528566,10.4368057740965,45.0804183710545
256,257,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034903000,CABANATUAN CITY,0.75599569072,0.01593768873,196.368262842,67312.18662339999,1,,1.6342305899982301,1.6342305899982301,1.12008868230498,0.7847270650220379,4.4046076721143095,4.75646628451558,10.0453679992916,8.26807146166751,9.72823642165631,8.301577363410031,15.772500498305302,9.832688100311481,20.885687220408602,15.227488759134099,22.2375812037854,8.76192896528566,10.4368057740965,22.2375812037854
257,258,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034904000,CABIAO,0.68003649038,0.00944474283,116.368676408,39889.4910518,1,,12.118801710492198,12.118801710492198,8.21397039900185,9.56352029411841,8.11630013316767,5.348012043996929,10.0453679992916,8.26807146166751,11.4683133513187,17.8708388590056,15.772500498305302,29.7266141165859,29.5733690226902,33.663916531013996,22.2375812037854,8.76192896528566,10.4368057740965,33.663916531013996
258,259,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034905000,CARRANGLAN,1.0695079122600002,0.06201654927999999,764.105903679,261924.39880100003,1,,14.4020872821749,14.4020872821749,12.362085523231,10.564027996291198,8.10259570031751,12.476874650553802,11.5413356773049,11.4869105341185,13.8120929777183,14.215220251421599,11.882366953054,0.277438559002526,16.710619426592697,21.0276205903658,9.94405633873045,9.78553039559007,7.059530156566139,21.0276205903658
259,260,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034906000,CUYAPO,0.5882386316,0.01504267375,185.34078327400002,63532.1268931,1,,14.4020872821749,14.4020872821749,17.1512168487512,14.0258681441235,8.10259570031751,12.476874650553802,11.5413356773049,11.4869105341185,13.8120929777183,19.5226365642668,21.611797564732598,16.478439179007403,26.3903596613136,21.0276205903658,32.0145174442007,24.2258545863936,22.012747676012697,32.0145174442007
260,261,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034907000,GABALDON (BITULOK & SABANI),0.75482504079,0.030953386410000002,381.376673958,130730.381171,1,,17.0468098895433,17.0468098895433,14.0223743743314,12.9451346013565,14.1213535723234,13.148882241444198,10.0453679992916,13.2395618363289,9.72823642165631,19.743847651755303,26.057389340244303,21.298182884762603,45.0804183710545,32.996540212845105,22.2375812037854,8.76192896528566,10.4368057740965,45.0804183710545
